district_id,name,zip_code
"1","Alue Bagok","23652"
"1","Alue Batee","23652"
"1","Alue Sundak","23652"
"1","Arongan","23652"
"1","Cot Buloh","23652"
"1","Cot Jurumudi","23652"
"1","Cot Kumbang","23652"
"1","Drien Rampak","23652"
"1","Gunong Pulo","23652"
"1","Karang Hampa","23652"
"1","Keub","23652"
"1","Kubu","23652"
"1","Pante Meutia","23652"
"1","Panton Bahagia","23652"
"1","Panton Makmur","23652"
"1","Peulanteu Lb","23652"
"1","Peuribu","23652"
"1","Rimba Langgeh","23652"
"1","Seuneubok Lueng","23652"
"1","Seuneubok Teungoh","23652"
"1","Simpang Peut","23652"
"1","Suak Bidok","23652"
"1","Suak Ie Beusou","23652"
"1","Suak Keumudee","23652"
"1","Teupin Peuraho","23652"
"1","Ujong Beusa","23652"
"1","Ujong Simpang","23652"
"2","Alue Bakong","23652"
"2","Alue Lhok","23652"
"2","Beurawang","23652"
"2","Blang Sibeutong","23652"
"2","Cot Keumuneng","23652"
"2","Cot Lada","23652"
"2","Gunong Panah","23652"
"2","Kuala Pling","23652"
"2","Kuta Padang","23652"
"2","Layung","23652"
"2","Liceh","23652"
"2","Peulanteu Sp","23652"
"2","Rambong","23652"
"2","Seumuleng","23652"
"2","Seuneubok Trap","23652"
"2","Suak Pangkat","23652"
"2","Ulee Blang","23652"
"3","Blang Berandang","23618"
"3","Drien Rampak","23617"
"3","Gampa","23611"
"3","Kampung Belakang","23611"
"3","Kampung Darat","23611"
"3","Kampung Pasir","23611"
"3","Kuta Padang","23614"
"3","Lapang","23618"
"3","Leuhan","23611"
"3","Padang Seurahet","23611"
"3","Panggong","23612"
"3","Pasar Aceh","23612"
"3","Rundeng","23616"
"3","Seuneubok","23611"
"3","Suak Nie","23611"
"3","Suak Raya","23611"
"3","Suak Ribee","23611"
"3","Suak Sigadeng","23611"
"3","Suwak Indrapuri","23611"
"3","Ujong Baroh","23615"
"3","Ujung Kalak","23613"
"4","Alue Lhee","23681"
"4","Alue Lhok","23681"
"4","Alue On","23681"
"4","Alue Peudeung","23681"
"4","Alue Tampak","23681"
"4","Babah Meulaboh","23681"
"4","Batu Jaya","23681"
"4","Beureugang","23681"
"4","Blang Dalam","23681"
"4","Blang Geunang","23681"
"4","Drien Calee","23681"
"4","Keude Aron","23681"
"4","Keude Tanjong","23681"
"4","Keuramat","23681"
"4","Marek","23681"
"4","Menuang Tanjong","23681"
"4","Mesjid","23681"
"4","Meunasah Ara","23681"
"4","Meunasah Buloh","23681"
"4","Meunasah Gantung","23681"
"4","Meunasah Rambot","23681"
"4","Meunasah Rayeuk","23681"
"4","Muko","23681"
"4","Padang Mancang","23681"
"4","Padang Sikabu","23681"
"4","Palimbungan","23681"
"4","Pasi Ara","23681"
"4","Pasi Jambu","23681"
"4","Pasi Jeumpa","23681"
"4","Pasi Kumbang","23681"
"4","Pasi Meugat","23681"
"4","Pasi Teungoh","23681"
"4","Peunia","23681"
"4","Pucok Pungkie","23681"
"4","Pungkie","23681"
"4","Putim","23681"
"4","Puuk","23681"
"4","Sawang Teubee","23681"
"4","Simpang","23681"
"4","Tanjong Bunga","23681"
"4","Tanjong Meulaboh","23681"
"4","Teuladan","23681"
"4","Teupin Panah","23681"
"4","Tumpok Ladang","23681"
"5","Balee","23615"
"5","Bukit Jaya","23615"
"5","Buloh","23615"
"5","Gunong Kleng","23615"
"5","Langung","23615"
"5","Mesjid Tuha","23615"
"5","Meureubo","23615"
"5","Pasi Aceh Baroh","23615"
"5","Pasi Aceh Tunong","23615"
"5","Pasi Mesjid","23615"
"5","Pasi Pinang","23615"
"5","Paya Baro Rp.","23615"
"5","Paya Peunaga","23615"
"5","Peunaga Cut Ujong","23615"
"5","Peunaga Pasi","23615"
"5","Peunaga Rayeuk","23615"
"5","Pucok Reudeup","23615"
"5","Pulo Teungoh Ranto","23615"
"5","Ranto Panyang Barat","23615"
"5","Ranto Panyang Timur","23615"
"5","Ranub Dong","23615"
"5","Reudeup","23615"
"5","Sumber Batu","23615"
"5","Ujong Drien","23615"
"5","Ujong Tanjong","23615"
"5","Ujong Tanoh Darat","23615"
"6","Alue Keumang","23681"
"6","Babah Iseung","23681"
"6","Babah Krueng Teklep","23681"
"6","Babah Lueng","23681"
"6","Berdikari","23681"
"6","Canggai","23681"
"6","Gunong Tarok","23681"
"6","Jambak","23681"
"6","Keude Suwak Awe","23681"
"6","Keutambang","23681"
"6","Krueng Beukah","23681"
"6","Lango","23681"
"6","Lawet","23681"
"6","Lhok Guci","23681"
"6","Lhok Sari","23681"
"6","Manjeng","23681"
"6","Menuang Kinco","23681"
"6","Pante Ceureumen (Pante Cermin)","23681"
"6","Pulo Teungoh Manyeng","23681"
"6","Sawang Rambot","23681"
"6","Seumantok","23681"
"6","Seumara","23681"
"6","Sikundo","23681"
"6","Suwak Awe","23681"
"6","Tegal Sari","23681"
"7","Antong","23681"
"7","Babah Krueng Manggie","23681"
"7","Baro Paya","23681"
"7","Blang Balee","23681"
"7","Blang Teungoh","23681"
"7","Cot Manggie","23681"
"7","Gampong Baro","23681"
"7","Gunung Mata Ie","23681"
"7","Kuala Manye","23681"
"7","Lek Lek","23681"
"7","Manggie","23681"
"7","Meutulang","23681"
"7","Mugo Cut","23681"
"7","Mugo Rayeuk","23681"
"7","Paya Baro Meuko","23681"
"7","Sibintang","23681"
"7","Tamping","23681"
"7","Tuwi Buya","23681"
"7","Ujong Raja","23681"
"8","Alue Raya","23652"
"8","Cot Amun","23652"
"8","Cot Darat","23652"
"8","Cot Lampise","23652"
"8","Cot Mesjid","23652"
"8","Cot Pluh","23652"
"8","Cot Seulamat","23652"
"8","Cot Seumeureng","23652"
"8","Deuah","23652"
"8","Gampong Cot","23652"
"8","Gampong Ladang","23652"
"8","Gampong Teungoh","23652"
"8","Keureuseng","23652"
"8","Krueng Tinggai","23652"
"8","Kuala Bubon","23652"
"8","Leukeun","23652"
"8","Lhok Bubon","23652"
"8","Lubok","23652"
"8","Mesjid Baro","23652"
"8","Pange","23652"
"8","Paya Lumpat","23652"
"8","Pinem","23652"
"8","Pucok Lueng","23652"
"8","Rangkileh","23652"
"8","Reusak","23652"
"8","Suak Geudubang","23652"
"8","Suak Pandan","23652"
"8","Suak Pante Breuh","23652"
"8","Suak Seukee","23652"
"8","Suak Seumaseh","23652"
"8","Suak Timah","23652"
"8","Ujong Nga","23652"
"9","Drien Sibak","23681"
"9","Gaseu","23683"
"9","Geudong","23681"
"9","Gleung","23683"
"9","Gunong Buloh","23683"
"9","Kajeung","23683"
"9","Lancong","23683"
"9","Leubok Beutong","23683"
"9","Lueng Baro","23683"
"9","Pungkie","23683"
"9","Ramitie","23683"
"9","Sakuy","23683"
"9","Sarah Perlak","23683"
"9","Sipot","23683"
"9","Tanoh Mirah","23683"
"9","Tungkop","23683"
"9","Tutut","23683"
"9","Tuwi Saya","23683"
"10","Alue Blang","23654"
"10","Alue Panyang","23654"
"10","Alue Sikaya","23654"
"10","Alue Sundak","23654"
"10","Aron Baroh","23654"
"10","Aron Tunong","23654"
"10","Bakat","23654"
"10","Blang Mee","23654"
"10","Cot Keumudee","23654"
"10","Cot Lagan BB/Cm","23654"
"10","Cot Murong","23654"
"10","Cot Situah","23654"
"10","Darul Huda","23654"
"10","Drin Mangko","23654"
"10","Gempa Raya","23654"
"10","Glee Siblah","23654"
"10","Gunong/Gunung Rambong","23654"
"10","Gunung Hampa","23654"
"10","Ie Itam Baroh","23654"
"10","Ie Itam Tunong","23654"
"10","Jawa","23654"
"10","Jawi","23654"
"10","Keuleumbah","23654"
"10","Kuala Bhee","23654"
"10","Lhung Tgk Yah","23654"
"10","Lueng Buloh","23654"
"10","Lueng Jawa","23654"
"10","Lueng Tanoh Tho","23654"
"10","Padang Jawa","23654"
"10","Panton","23654"
"10","Pasi Aceh","23654"
"10","Pasi Ara Kb","23654"
"10","Pasi Birah","23654"
"10","Pasi Lunak","23654"
"10","Pasi Pandan","23654"
"10","Paya Dua","23654"
"10","Paya Luah","23654"
"10","Pulo Ie","23654"
"10","Ranto Panyang","23654"
"10","Seumantok","23654"
"10","Suak Tring","23654"
"10","Teumarom","23654"
"10","Tingkeum Panyang","23654"
"11","Alue Keumuneng","23682"
"11","Alue Leuhob","23682"
"11","Alue Perman","23682"
"11","Blang Cot Mameh","23682"
"11","Blang Cot Rubek","23682"
"11","Blang Luah","23682"
"11","Cot Lagan Lm","23682"
"11","Cot Rambong","23682"
"11","Ie Sayang","23682"
"11","Karak","23682"
"11","Kulam Kaju","23682"
"11","Leubok Pasi Ara","23682"
"11","Lhok Malee","23682"
"11","Lueng Baro","23682"
"11","Mon Pasong","23682"
"11","Napai","23682"
"11","Pasi Jeut","23682"
"11","Pasi Malee","23682"
"11","Pasi Mali","23682"
"11","Pasi Panyang","23682"
"11","Peuluekung","23682"
"11","Simpang Teumarom","23682"
"11","Ulee Pasi Ara","23682"
"11","Ulee Pulo","23682"
"12","Alue Bilie","23682"
"12","Alue Empeuk","23682"
"12","Alue Kuyuen","23682"
"12","Alue Meuganda","23682"
"12","Alue Seuralen","23682"
"12","Blang Dalam","23682"
"12","Blang Luah Kb","23682"
"12","Blang Makmur","23682"
"12","Buket Meugajah (Bukit Megajah)","23682"
"12","Cot Punti","23682"
"12","Gampong Baro Kb","23682"
"12","Gampong Baro Wt","23682"
"12","Gunong Panyang","23682"
"12","Kubu Capang (Keubeu Capang)","23682"
"12","Leubok/Lubok Panyang","23682"
"12","Pasi Ara Wt","23682"
"12","Pasi Janeng","23682"
"12","Paya Baro","23682"
"12","Paya Meugeundrang","23682"
"12","Rambong","23682"
"12","Rambong Pinto","23682"
"12","Seuneubok Dalam","23682"
"12","Seuradeuk","23682"
"12","Tangkeh","23682"
"12","Teumiket Ranom","23682"
"12","Tuwi Empeuk","23682"
"13","Alue Jeureujak (Jerjak)","23767"
"13","Alue Peunawa","23767"
"13","Blang Dalam","23767"
"13","Gunung Samarinda","23767"
"13","Ie Merah","23767"
"13","Pantee Cermin","23767"
"13","Pantee Rakyat","23767"
"14","Alue Manggota (Alum Anggota)","23764"
"14","Baharu","23764"
"14","Cot Jeurat","23764"
"14","Geulumpang Payong","23764"
"14","Gudang","23764"
"14","Guhang","23764"
"14","Kedai / Keude Paya","23764"
"14","Kedai / Keude Siblah","23764"
"14","Kuta Bahagia","23764"
"14","Kuta Tinggi","23764"
"14","Kuta Tuha","23764"
"14","Lamkuta","23764"
"14","Lhung Asan","23764"
"14","Lhung Tarok","23764"
"14","Mata Ie","23764"
"14","Meudang Ara","23764"
"14","Panton Raya","23764"
"14","Pasar Blang Pidie","23764"
"14","Seunaloh","23764"
"15","Alue Rambot","23764"
"15","Alue Sungai Pinang","23764"
"15","Asoe Nanggroe (Aso Nanggro)","23764"
"15","Baru","23764"
"15","Cot Mane","23764"
"15","Iku Lhung","23764"
"15","Kuta Jeumpa","23764"
"15","Kuta Makmur","23764"
"15","Ladang Neubok","23764"
"15","Padang Geulumpang","23764"
"16","Alue Padee","23766"
"16","Alue Pisang","23766"
"16","Blang Makmur","23766"
"16","Blang Panyang","23766"
"16","Gelanggang Gajah","23766"
"16","Ie Mameh","23766"
"16","Kampung Tengah","23766"
"16","Keudee Baro","23766"
"16","Kota Bahagia","23766"
"16","Krueng Batee","23766"
"16","Kuala Terubue","23766"
"16","Lama Tuha","23766"
"16","Lhok Gajah","23766"
"16","Lhung Gelumpang","23766"
"16","Muka Blang","23766"
"16","Padang Sikabu","23766"
"16","Panto Cut","23766"
"16","Pasar Kuta Bahagia","23766"
"17","Cot Bak-U","23762"
"17","Geulanggang Batee","23762"
"17","Kuta Paya","23762"
"17","Meunasah Sukon","23762"
"17","Meunasah Teungoh / Tengah","23762"
"17","Meurandeh","23762"
"17","Padang Keulele/Kelele","23762"
"17","Suka Damai","23762"
"17","Ujung Tanah","23762"
"18","Alue Rambot","23762"
"18","Blang Manggeng","23762"
"18","Keudei","23762"
"18","Ladang Panah","23762"
"18","Ladang Tuha I","23762"
"18","Ladang Tuha II","23762"
"18","Lhok Pawoh","23762"
"18","Lhok Puntol","23762"
"18","Lhong Baro","23762"
"18","Padang","23762"
"18","Pante Pirak","23762"
"18","Pante Raja","23762"
"18","Pantom Makmur","23762"
"18","Paya","23762"
"18","Pusu Ingin Raya","23762"
"18","Sejahtera","23762"
"18","Seuneulop","23762"
"18","Teungoh","23762"
"18","Tokoh","23762"
"18","Ujung Tanah","23762"
"19","Alue Dama","23763"
"19","Lhang","23763"
"19","Pesisir Mon Mameh","23763"
"19","Pisang","23763"
"19","Rambong","23763"
"19","Tangan Tangan Cut","23763"
"19","Ujung Tanah","23763"
"20","Baharu","23765"
"20","Barat","23765"
"20","Blang Dalam","23765"
"20","Cot Mancang","23765"
"20","Durian Jangek","23765"
"20","Durian Rampak","23765"
"20","Gadang","23765"
"20","Kedai Palak Kerambil","23765"
"20","Kedai Susoh","23765"
"20","Kepala Bandar","23765"
"20","Ladang","23765"
"20","Lampoh Drien","23765"
"20","Meunasah","23765"
"20","Padang Baru","23765"
"20","Padang Hilir","23765"
"20","Padang Panjang","23765"
"20","Palak Hilir","23765"
"20","Palak Hulu","23765"
"20","Panjang Baru","23765"
"20","Pantai Perak","23765"
"20","Pawoh","23765"
"20","Pinang","23765"
"20","Pulau Kayu","23765"
"20","Rubek Meupayong","23765"
"20","Rumah Dua Lapis","23765"
"20","Rumah Panjang","23765"
"20","Tangah","23765"
"20","Ujung Padang","23765"
"21","Adan","23763"
"21","Bineh Krueng","23763"
"21","Blang Padang","23763"
"21","Drien Jalo","23763"
"21","Drien Kipah","23763"
"21","Gunung Cut","23763"
"21","Kuta Bak Drien/Drin","23763"
"21","Mesjid","23763"
"21","Padang Bak Jeumpa / Jumpa","23763"
"21","Padang Jaklok (Bakjok)","23763"
"21","Padang Kawa","23763"
"21","Pante Geulumpang","23763"
"21","Suak Labu","23763"
"21","Suak Nibong","23763"
"22","Baet","23373"
"22","Blang Krueng","23373"
"22","Cadek","23373"
"22","Cot Paya","23373"
"22","Kajhu","23373"
"22","Klieng Cot Aron","23373"
"22","Klieng Meuria","23373"
"22","Labui","23373"
"22","Lam Asan","23373"
"22","Lam Bada Lhok","23373"
"22","Lam Ujong","23373"
"22","Lampineung","23373"
"22","Miruk Lam Reudeup","23373"
"23","Bueng Pageu","23362"
"23","Bueng Sidom","23371"
"23","Cot Bagie","23362"
"23","Cot Geundreut","23372"
"23","Cot Ho-Ho","23362"
"23","Cot Jambo","23362"
"23","Cot Karieng","23371"
"23","Cot Leu-Ot","23362"
"23","Cot Madhi/Madi","23371"
"23","Cot Malem","23371"
"23","Cot Mancang","23362"
"23","Cot Meulangen","23362"
"23","Cot Mon Raya","23372"
"23","Cot Nambak","23362"
"23","Cot Puklat","23372"
"23","Cot Rumpun","23362"
"23","Cot Sayun","23362"
"23","Data Makmur","23362"
"23","Empee Bata","23362"
"23","Kampung Blang","23362"
"23","Kayee Kunyet","23362"
"23","Lam Siem","23362"
"23","Lamme","23372"
"23","Meulayo (Melayo)","23372"
"23","Paya Ue (Paya U)","23372"
"23","Teupin Batee","23362"
"24","Bayu","23352"
"24","Daroy Kameu","23352"
"24","Deunong","23352"
"24","Garot Geuceu","23352"
"24","Geundrieng","23352"
"24","Gue Gajah","23352"
"24","Jeumpet Ajuen/Ajun","23352"
"24","Kandang","23352"
"24","Kuta Karang","23352"
"24","Lagang","23352"
"24","Lam Bheu","23352"
"24","Lam Blang Manyang","23352"
"24","Lam Blang Trieng","23352"
"24","Lam Kawe","23352"
"24","Lamcot","23352"
"24","Lampasi Engking","23352"
"24","Lampeuneuen","23352"
"24","Lampeuneurut Gampong","23352"
"24","Lampeuneurut Ujong Blang","23352"
"24","Lamreung","23352"
"24","Lamsidaya","23352"
"24","Lamsiteh","23352"
"24","Lamtheun","23352"
"24","Leu Ue (Mata Ie)","23352"
"24","Leugeu","23352"
"24","Lheu Blang","23352"
"24","Pasheu Beutong","23352"
"24","Payaroh","23352"
"24","Punie","23352"
"24","Tingkeum","23352"
"24","Ulee Lueng","23352"
"24","Ulee Tui/Thui","23352"
"25","Bilui/Biluy","23352"
"25","Blang Kiree","23352"
"25","Empetring (Empee Trieng)","23352"
"25","Lam Bleut","23352"
"25","Lambaro Biluy","23352"
"25","Lambatee","23352"
"25","Lamkunyet","23352"
"25","Lamsod","23352"
"25","Lamtadok","23352"
"25","Lhang","23352"
"25","Manee Dayah","23352"
"25","Neusok","23352"
"25","Teubalui","23352"
"25","Turam","23352"
"26","Angan","23373"
"26","Beurabung","23373"
"26","Gampong Blang","23373"
"26","Gampong Cot","23373"
"26","Krueng Kalee","23373"
"26","Lam Asan","23373"
"26","Lam Biheu","23373"
"26","Lam Bitra","23373"
"26","Lam Duroy","23373"
"26","Lam Gawee","23373"
"26","Lam Keunung","23373"
"26","Lam Klat","23373"
"26","Lam Peudaya","23373"
"26","Lam Puja","23373"
"26","Lam Puuk","23373"
"26","Lam Reh","23373"
"26","Lam Timpeung","23373"
"26","Lam Ujong","23373"
"26","Lambada Peukan","23373"
"26","Lambaro Sukon","23373"
"26","Lambiheu Siem","23373"
"26","Lie Eue","23373"
"26","Limpok","23373"
"26","Miruek Taman","23373"
"26","Seuleu","23373"
"26","Siem","23373"
"26","Tanjong Seulamat","23373"
"26","Tanjung Deyah","23373"
"26","Tungkop","23373"
"27","Aneuk Glee","23363"
"27","Cot Kareung","23363"
"27","Cureh","23363"
"27","Empee Ara","23363"
"27","Grot Meunasah Baro","23363"
"27","Grot Meunasah Blang","23363"
"27","Grot Meunasah Manyang","23363"
"27","Indrapuri","23363"
"27","Jruek Bak Kreh","23363"
"27","Jruek Balee","23363"
"27","Krueng Lamkareung","23363"
"27","Lam Beutong","23363"
"27","Lam Ilie Ganto","23363"
"27","Lam Ilie Mesjid","23363"
"27","Lam Ilie Teungoh","23363"
"27","Lam Lueng","23363"
"27","Lam Siot","23363"
"27","Lambunot","23363"
"27","Lamleubok","23363"
"27","Lampanah Baro","23363"
"27","Lampanah Dayah","23363"
"27","Lampanah Ranjo","23363"
"27","Lampanah Teungoh","23363"
"27","Lampanah Tunong","23363"
"27","Lampupok Baro","23363"
"27","Lampupok Raya","23363"
"27","Lheue Jeumpa","23363"
"27","Limo Blang","23363"
"27","Limo Lamluweung (Lamlueng)","23363"
"27","Limo Mesjid","23363"
"27","Lingom","23363"
"27","Manggra","23363"
"27","Meunara","23363"
"27","Meusalee Lhok","23363"
"27","Mon Alue","23363"
"27","Mureu Baro","23363"
"27","Mureu Bueng-Ue","23363"
"27","Mureu Lam Glumpang","23363"
"27","Mureu Ulee Titi","23363"
"27","Pasar Indrapuri","23363"
"27","Reukih Dayah","23363"
"27","Reukih Keupula","23363"
"27","Riting","23363"
"27","Seot/Seuot Baroh","23363"
"27","Seot/Seuot Tunong","23363"
"27","Seulangai","23363"
"27","Seureumo","23363"
"27","Sihom Cot","23363"
"27","Sihom Lhok","23363"
"27","Sinyeu","23363"
"27","Ulee Kareung","23363"
"27","Ulee Oe","23363"
"28","Ajee Cut","23371"
"28","Ajee Pagar Air","23371"
"28","Ajee Rayeuk","23371"
"28","Ateuk Anggok","23371"
"28","Ateuk Lueng Ie","23371"
"28","Bada","23371"
"28","Bakoy","23371"
"28","Bineeh Blang","23371"
"28","Bung Ceukok","23371"
"28","Cot Alue","23371"
"28","Cot Bada","23371"
"28","Cot Got","23371"
"28","Cot Montiwan","23371"
"28","Cot Suruy","23371"
"28","Dham Ceukok","23371"
"28","Dham Pulo","23371"
"28","Gani","23371"
"28","Jurong Peujeura","23371"
"28","Kalut","23371"
"28","Kayee Lee","23371"
"28","lam Cot","23371"
"28","Lam Sinyeu","23371"
"28","Lam Teungoh","23371"
"28","Lam Ue","23371"
"28","Lambada","23371"
"28","Lambaro","23371"
"28","Lamdaya","23371"
"28","Lampreh L. Teungoh","23371"
"28","Lampreh Lam Jamprok","23371"
"28","Lhok Sukon","23371"
"28","Lubok Gapuy","23371"
"28","Lubuk Batee","23371"
"28","Meunasah Baro","23371"
"28","Meunasah Dayah","23371"
"28","Meunasah Krueng","23371"
"28","Meunasah Manyang LG","23371"
"28","Meunasah Manyang Pagar Air","23371"
"28","Meunasah Manyet","23371"
"28","Meunasah Teutong","23371"
"28","Paleuh Blang","23371"
"28","Paleuh Pulo","23371"
"28","Pantee","23371"
"28","Pasie LG","23371"
"28","Pasie Lubok","23371"
"28","Reuloh","23371"
"28","Santan","23371"
"28","Siron","23371"
"28","Tanjong","23371"
"28","Teubang Phui","23371"
"28","Ujong XII","23371"
"29","Bak Sukon","23363"
"29","Bandasafa","23363"
"29","Barih Lhok","23363"
"29","Bithak","23363"
"29","Bueng Simek","23363"
"29","Cot Bayu","23363"
"29","Glee Jai","23363"
"29","Ie Alang Dayah","23363"
"29","Ie Alang Lam Ghui","23363"
"29","Ie Alang Lam Kreumeuh (Keureumeun)","23363"
"29","Ie Alang Mesjid","23363"
"29","Keumireu","23363"
"29","Keuruweung Blang","23363"
"29","Keuruweung Krueng","23363"
"29","Lam Aling/Alieng","23363"
"29","Lam Beugak","23363"
"29","Lam Kleng/Kleeng","23363"
"29","Lam Leuot","23363"
"29","Lam Leupung","23363"
"29","Lampakuk","23363"
"29","Lampoh Raja","23363"
"29","Lamsie (Lamsiem)","23372"
"29","Lamtui","23363"
"29","Leupung Baleu/Balee","23363"
"29","Leupung Bruk/Bruek","23363"
"29","Maheng","23363"
"29","Pakuk","23363"
"29","Pasar Lampakuk","23363"
"29","Sigapang","23363"
"29","Siron Blang","23363"
"29","Siron Krueng","23363"
"29","Tutui/Tutue","23363"
"30","Awee","23917"
"30","Barueh","23911"
"30","Beung","23917"
"30","Bukit Meusara","23919"
"30","Cucum","23918"
"30","Data Cut","23917"
"30","Jalin","23915"
"30","Jantho","23912"
"30","Jantho Baru","23917"
"30","Jantho Makmur","23917"
"30","Suka Tani","23917"
"30","Teureubeh","23913"
"30","Weu","23917"
"31","Bughu","23363"
"31","Lam Ara Cut","23363"
"31","Lam Ara Engkit","23363"
"31","Lam Ara Tunong","23363"
"31","Lambaro Samahani","23363"
"31","Lamsiteh Cot","23363"
"31","Leupung Cut","23363"
"31","Leupung Rayeuk","23363"
"31","Leupung Riwat","23363"
"31","Lubok Batee","23363"
"31","Lubok Buni","23363"
"31","Reuleung Geulumpang","23363"
"31","Reuleung Karieng","23363"
"31","Teudayah","23363"
"31","Tumbo Baro","23363"
"32","Gla Deyah","23371"
"32","Gla Meunasah Baro","23371"
"32","Lam Gapang","23371"
"32","Lampermei (Lampermee)","23371"
"32","Lueng Ie","23371"
"32","Meunasah Baet","23371"
"32","Meunasah Baktrieng","23371"
"32","Meunasah Intan","23371"
"32","Meunasah Manyang","23371"
"32","Meunasah Papeun","23371"
"32","Miruk","23371"
"32","Rumpet","23371"
"33","Aron","23372"
"33","Babah Jurong","23372"
"33","Bak Buloh","23372"
"33","Beurangong","23372"
"33","Bueng Bak Jok","23372"
"33","Cot Beut","23372"
"33","Cot Cut","23372"
"33","Cot Lamme","23372"
"33","Cot Mancang","23372"
"33","Cot Masam","23372"
"33","Cot Peutano","23372"
"33","Cot Preh","23372"
"33","Cot Raya","23372"
"33","Cot Yang","23372"
"33","Cucum","23372"
"33","Deyah","23372"
"33","Gue","23372"
"33","Krueng Anoi","23372"
"33","Lam Alue Cut","23372"
"33","Lam Alue Raya","23372"
"33","Lam Asan","23372"
"33","Lam Baet","23372"
"33","Lam Bunot Paya","23372"
"33","Lam Bunot Tanoh","23372"
"33","Lam Glumpang/Geulumpang","23372"
"33","Lam Neuheun","23372"
"33","Lam Raya","23372"
"33","Lam Sabang","23372"
"33","Lam Seunong","23372"
"33","Lam Trieng","23372"
"33","Lambro Bileu","23372"
"33","Lambro Deyah","23372"
"33","Lamceu","23372"
"33","Lampoh Keudee","23372"
"33","Lampoh Tarom","23372"
"33","Lampuuk","23372"
"33","Lamroh","23372"
"33","Lamteubee Geupula","23372"
"33","Lamteubee Mon Ara","23372"
"33","Leupung Mesjid","23372"
"33","Leupung Ulee Alue","23372"
"33","Meunasah Bak Trieng","23372"
"33","Puuk","23372"
"33","Rabeu","23372"
"33","Seupeu","23372"
"33","Tumpok Lampoh","23372"
"33","Ujong Blang","23372"
"34","Lam Kubu","23952"
"34","Lambaro Tunong","23952"
"34","Lamtamot","23952"
"34","Lon Asan","23952"
"34","Lon Baroh","23952"
"34","Panca","23952"
"34","Panca Kubu","23952"
"34","Paya Keureuleh","23952"
"34","Saree Aceh","23952"
"34","Suka Mulya (Sukamulia)","23952"
"34","Sukadamai","23952"
"34","Teuladan","23952"
"35","Deah Mamplam","23353"
"35","Lamsenia (Lamseunia)","23353"
"35","Layeun","23353"
"35","Meunasah Bak Ue","23353"
"35","Meunasah Mesjid (Mesjid Leupung)","23353"
"35","Pulot","23353"
"36","Ateuk Paya","23353"
"36","Kueh","23353"
"36","Lam Ateuk","23353"
"36","Lam Cok","23353"
"36","Lam Gaboh","23353"
"36","Lam Kruet","23353"
"36","Lambaro Kueh","23353"
"36","Lambaro Seubun","23353"
"36","Lampaya","23354"
"36","Meunasah Balee Lamlhom","23353"
"36","Meunasah Baro Lam Puuk","23353"
"36","Meunasah Baro Lamlhom","23353"
"36","Meunasah Beutong","23353"
"36","Meunasah Blang","23353"
"36","Meunasah Cut","23353"
"36","Meunasah Karieng","23353"
"36","Meunasah Lam Girek","23353"
"36","Meunasah Manyang","23353"
"36","Meunasah Mesjid Lamlhom","23353"
"36","Meunasah Mon Cut","23353"
"36","Mnsh Mesjid Lam Puuk","23353"
"36","Mon Ikeun","23353"
"36","Naga Umbang","23353"
"36","Nusa","23353"
"36","Seubun Ayon","23353"
"36","Seubun Keutapang","23353"
"36","Tanjong","23353"
"36","Weu Raya","23353"
"37","Baroh Blang Mee","23354"
"37","Baroh Genteut","23354"
"37","Baroh Krueng Kala","23354"
"37","Birek","23354"
"37","Cot","23354"
"37","Cundin","23354"
"37","Gapuy","23354"
"37","Glee Bruek","23354"
"37","Jantang","23354"
"37","Kareung","23354"
"37","Keutapang","23354"
"37","Lam Griheu","23354"
"37","Lam Juhang","23354"
"37","Lam Kuta Blang Mee","23354"
"37","Lam Sujen","23354"
"37","Meunasah Krueng Kala","23354"
"37","Meunasah Lhok","23354"
"37","Mon Mata","23354"
"37","Paroy","23354"
"37","Pasie","23354"
"37","Pudeng","23354"
"37","Saney","23354"
"37","Sengko Meulat","23354"
"37","Teungoh Blang Mee","23354"
"37","Teungoh Geunteut","23354"
"37","Tunong Krueng Kala","23354"
"37","Umong Seurebee","23354"
"37","Utamong","23354"
"38","Alue","23362"
"38","Atong","23362"
"38","Bak Cirih","23362"
"38","Bak Dilib","23362"
"38","Bira Cot","23362"
"38","Bira Lhok","23362"
"38","Bung Daroh","23362"
"38","Bung Raya","23362"
"38","Bung Tujuh","23362"
"38","Cot Lampoh Soh","23362"
"38","Cot Lhok","23362"
"38","Cot Seunong","23362"
"38","Dayah Daboh","23362"
"38","Empee Tunong","23362"
"38","Gampong Baroh","23362"
"38","Lam Nga","23362"
"38","Lam Raya","23362"
"38","Lamme Garot","23362"
"38","Lampaseh Krueng","23362"
"38","Lampaseh Lhok","23362"
"38","Mata Ie","23362"
"38","Meunasah Tutong","23362"
"38","Mon Ara","23362"
"38","Peurumping","23362"
"38","Peyeung Datu","23362"
"38","Piyeng Kuweu","23362"
"38","Piyeung Lhang","23362"
"38","Piyeung Manee","23362"
"38","Reudeup","23362"
"38","Seuban Cot","23362"
"38","Seuban Lhok","23362"
"38","Seumeut","23362"
"38","Teubang Phui Baro","23362"
"38","Teubang Phui Mesjid","23362"
"38","Ulee Lhat","23362"
"38","Warabo","23362"
"38","Weu Bada","23362"
"38","Weu Krueng","23362"
"38","Wue Lhok","23362"
